year,industry_code_ANZSIC,industry_name_ANZSIC,rme_size_grp,variable,value,unit
2018,M,"Professional, Scientific and Technical Services",i_Industry_Total,"Sales, government funding, grants and subsidies",36889,DOLLARS(millions)
2018,M,"Professional, Scientific and Technical Services",i_Industry_Total,Total income,38905,DOLLARS(millions)
2018,M,"Professional, Scientific and Technical Services",i_Industry_Total,Total expenditure,34461,DOLLARS(millions)
2018,M,"Professional, Scientific and Technical Services",i_Industry_Total,Operating profit before tax,5268,DOLLARS(millions)
2018,M,"Professional, Scientific and Technical Services",i_Industry_Total,Total assets,62957,DOLLARS(millions)
2018,M,"Professional, Scientific and Technical Services",i_Industry_Total,Fixed tangible assets,6188,DOLLARS(millions)
2018,N,Administrative and Support Services,a_0,Activity unit,10851,COUNT
2018,N,Administrative and Support Services,a_0,Rolling mean employees,0,COUNT
2018,N,Administrative and Support Services,a_0,Salaries and wages paid,258,DOLLARS(millions)
2018,N,Administrative and Support Services,a_0,"Sales, government funding, grants and subsidies",1712,DOLLARS(millions)
2018,N,Administrative and Support Services,a_0,Total income,1798,DOLLARS(millions)
2018,N,Administrative and Support Services,a_0,Total expenditure,1511,DOLLARS(millions)
2018,N,Administrative and Support Services,a_0,Operating profit before tax,286,DOLLARS(millions)
2018,N,Administrative and Support Services,a_0,Total assets,2335,DOLLARS(millions)
2018,N,Administrative and Support Services,a_0,Fixed tangible assets,920,DOLLARS(millions)
2018,N,Administrative and Support Services,b_1-5,Activity unit,5286,COUNT
2018,N,Administrative and Support Services,b_1-5,Rolling mean employees,9696,COUNT
2018,N,Administrative and Support Services,b_1-5,Salaries and wages paid,469,DOLLARS(millions)
2018,N,Administrative and Support Services,b_1-5,"Sales, government funding, grants and subsidies",1577,DOLLARS(millions)
2018,N,Administrative and Support Services,b_1-5,Total income,1634,DOLLARS(millions)
2018,N,Administrative and Support Services,b_1-5,Total expenditure,1460,DOLLARS(millions)
2018,N,Administrative and Support Services,b_1-5,Operating profit before tax,144,DOLLARS(millions)
2018,N,Administrative and Support Services,b_1-5,Total assets,1450,DOLLARS(millions)
2018,N,Administrative and Support Services,b_1-5,Fixed tangible assets,410,DOLLARS(millions)
2018,N,Administrative and Support Services,c_6-9,Activity unit,636,COUNT
2018,N,Administrative and Support Services,c_6-9,Rolling mean employees,4551,COUNT
2018,N,Administrative and Support Services,c_6-9,Salaries and wages paid,201,DOLLARS(millions)
2018,N,Administrative and Support Services,c_6-9,"Sales, government funding, grants and subsidies",612,DOLLARS(millions)
2018,N,Administrative and Support Services,c_6-9,Total income,638,DOLLARS(millions)
2018,N,Administrative and Support Services,c_6-9,Total expenditure,572,DOLLARS(millions)
2018,N,Administrative and Support Services,c_6-9,Operating profit before tax,73,DOLLARS(millions)
2018,N,Administrative and Support Services,c_6-9,Total assets,386,DOLLARS(millions)
2018,N,Administrative and Support Services,c_6-9,Fixed tangible assets,121,DOLLARS(millions)
2018,N,Administrative and Support Services,d_10-19,Activity unit,510,COUNT
2018,N,Administrative and Support Services,d_10-19,Rolling mean employees,6924,COUNT
2018,N,Administrative and Support Services,d_10-19,Salaries and wages paid,289,DOLLARS(millions)
2018,N,Administrative and Support Services,d_10-19,"Sales, government funding, grants and subsidies",952,DOLLARS(millions)
2018,N,Administrative and Support Services,d_10-19,Total income,962,DOLLARS(millions)
2018,N,Administrative and Support Services,d_10-19,Total expenditure,903,DOLLARS(millions)
2018,N,Administrative and Support Services,d_10-19,Operating profit before tax,82,DOLLARS(millions)
2018,N,Administrative and Support Services,d_10-19,Total assets,708,DOLLARS(millions)
2018,N,Administrative and Support Services,d_10-19,Fixed tangible assets,131,DOLLARS(millions)
2018,N,Administrative and Support Services,e_20-49,Activity unit,396,COUNT
2018,N,Administrative and Support Services,e_20-49,Rolling mean employees,11955,COUNT
2018,N,Administrative and Support Services,e_20-49,Salaries and wages paid,528,DOLLARS(millions)
2018,N,Administrative and Support Services,e_20-49,"Sales, government funding, grants and subsidies",1497,DOLLARS(millions)
2018,N,Administrative and Support Services,e_20-49,Total income,1546,DOLLARS(millions)
2018,N,Administrative and Support Services,e_20-49,Total expenditure,1450,DOLLARS(millions)
2018,N,Administrative and Support Services,e_20-49,Operating profit before tax,118,DOLLARS(millions)
2018,N,Administrative and Support Services,e_20-49,Total assets,931,DOLLARS(millions)
2018,N,Administrative and Support Services,e_20-49,Fixed tangible assets,153,DOLLARS(millions)
2018,N,Administrative and Support Services,f_50-99,Activity unit,135,COUNT
2018,N,Administrative and Support Services,f_50-99,Rolling mean employees,9960,COUNT
2018,N,Administrative and Support Services,f_50-99,Salaries and wages paid,343,DOLLARS(millions)
2018,N,Administrative and Support Services,f_50-99,"Sales, government funding, grants and subsidies",759,DOLLARS(millions)
2018,N,Administrative and Support Services,f_50-99,Total income,782,DOLLARS(millions)
2018,N,Administrative and Support Services,f_50-99,Total expenditure,757,DOLLARS(millions)
2018,N,Administrative and Support Services,f_50-99,Operating profit before tax,58,DOLLARS(millions)
2018,N,Administrative and Support Services,f_50-99,Total assets,1473,DOLLARS(millions)
2018,N,Administrative and Support Services,f_50-99,Fixed tangible assets,239,DOLLARS(millions)
2018,N,Administrative and Support Services,g_100-199,Activity unit,105,COUNT
2018,N,Administrative and Support Services,g_100-199,Rolling mean employees,14517,COUNT
2018,N,Administrative and Support Services,g_100-199,Salaries and wages paid,467,DOLLARS(millions)
2018,N,Administrative and Support Services,g_100-199,"Sales, government funding, grants and subsidies",887,DOLLARS(millions)
2018,N,Administrative and Support Services,g_100-199,Total income,936,DOLLARS(millions)
2018,N,Administrative and Support Services,g_100-199,Total expenditure,874,DOLLARS(millions)
2018,N,Administrative and Support Services,g_100-199,Operating profit before tax,63,DOLLARS(millions)
2018,N,Administrative and Support Services,g_100-199,Total assets,707,DOLLARS(millions)
2018,N,Administrative and Support Services,g_100-199,Fixed tangible assets,167,DOLLARS(millions)
2018,N,Administrative and Support Services,h_200+,Activity unit,96,COUNT
2018,N,Administrative and Support Services,h_200+,Rolling mean employees,61428,COUNT
2018,N,Administrative and Support Services,h_200+,Salaries and wages paid,1629,DOLLARS(millions)
2018,N,Administrative and Support Services,h_200+,"Sales, government funding, grants and subsidies",3688,DOLLARS(millions)
2018,N,Administrative and Support Services,h_200+,Total income,3722,DOLLARS(millions)
2018,N,Administrative and Support Services,h_200+,Total expenditure,3563,DOLLARS(millions)
2018,N,Administrative and Support Services,h_200+,Operating profit before tax,199,DOLLARS(millions)
2018,N,Administrative and Support Services,h_200+,Total assets,2134,DOLLARS(millions)
2018,N,Administrative and Support Services,h_200+,Fixed tangible assets,829,DOLLARS(millions)
2018,N,Administrative and Support Services,i_Industry_Total,Activity unit,18012,COUNT
2018,N,Administrative and Support Services,i_Industry_Total,Rolling mean employees,119028,COUNT
2018,N,Administrative and Support Services,i_Industry_Total,Salaries and wages paid,4184,DOLLARS(millions)
2018,N,Administrative and Support Services,i_Industry_Total,"Sales, government funding, grants and subsidies",11684,DOLLARS(millions)
2018,N,Administrative and Support Services,i_Industry_Total,Total income,12018,DOLLARS(millions)
2018,N,Administrative and Support Services,i_Industry_Total,Total expenditure,11092,DOLLARS(millions)
2018,N,Administrative and Support Services,i_Industry_Total,Operating profit before tax,1024,DOLLARS(millions)
2018,N,Administrative and Support Services,i_Industry_Total,Total assets,10124,DOLLARS(millions)
2018,N,Administrative and Support Services,i_Industry_Total,Fixed tangible assets,2969,DOLLARS(millions)
2018,O,Public Administration and Safety,a_0,Activity unit,504,COUNT
2018,O,Public Administration and Safety,a_0,Rolling mean employees,0,COUNT
2018,O,Public Administration and Safety,a_0,Salaries and wages paid,21,DOLLARS(millions)
2018,O,Public Administration and Safety,a_0,"Sales, government funding, grants and subsidies",140,DOLLARS(millions)
2018,O,Public Administration and Safety,a_0,Total income,141,DOLLARS(millions)
2018,O,Public Administration and Safety,a_0,Total expenditure,128,DOLLARS(millions)
2018,O,Public Administration and Safety,a_0,Operating profit before tax,13,DOLLARS(millions)
2018,O,Public Administration and Safety,a_0,Total assets,442,DOLLARS(millions)
2018,O,Public Administration and Safety,a_0,Fixed tangible assets,23,DOLLARS(millions)
2018,O,Public Administration and Safety,b_1-5,Activity unit,324,COUNT
2018,O,Public Administration and Safety,b_1-5,Rolling mean employees,687,COUNT
2018,O,Public Administration and Safety,b_1-5,Salaries and wages paid,40,DOLLARS(millions)
2018,O,Public Administration and Safety,b_1-5,"Sales, government funding, grants and subsidies",113,DOLLARS(millions)
2018,O,Public Administration and Safety,b_1-5,Total income,113,DOLLARS(millions)
2018,O,Public Administration and Safety,b_1-5,Total expenditure,105,DOLLARS(millions)
2018,O,Public Administration and Safety,b_1-5,Operating profit before tax,8,DOLLARS(millions)
2018,O,Public Administration and Safety,b_1-5,Total assets,64,DOLLARS(millions)
2018,O,Public Administration and Safety,b_1-5,Fixed tangible assets,15,DOLLARS(millions)
2018,O,Public Administration and Safety,c_6-9,Activity unit,69,COUNT
2018,O,Public Administration and Safety,c_6-9,Rolling mean employees,492,COUNT
2018,O,Public Administration and Safety,c_6-9,Salaries and wages paid,25,DOLLARS(millions)
2018,O,Public Administration and Safety,c_6-9,"Sales, government funding, grants and subsidies",74,DOLLARS(millions)
2018,O,Public Administration and Safety,c_6-9,Total income,74,DOLLARS(millions)
2018,O,Public Administration and Safety,c_6-9,Total expenditure,68,DOLLARS(millions)
2018,O,Public Administration and Safety,c_6-9,Operating profit before tax,5,DOLLARS(millions)
2018,O,Public Administration and Safety,c_6-9,Total assets,32,DOLLARS(millions)
2018,O,Public Administration and Safety,c_6-9,Fixed tangible assets,5,DOLLARS(millions)
2018,O,Public Administration and Safety,d_10-19,Activity unit,63,COUNT
2018,O,Public Administration and Safety,d_10-19,Rolling mean employees,840,COUNT
2018,O,Public Administration and Safety,d_10-19,Salaries and wages paid,33,DOLLARS(millions)
2018,O,Public Administration and Safety,d_10-19,"Sales, government funding, grants and subsidies",78,DOLLARS(millions)
2018,O,Public Administration and Safety,d_10-19,Total income,78,DOLLARS(millions)
2018,O,Public Administration and Safety,d_10-19,Total expenditure,72,DOLLARS(millions)
2018,O,Public Administration and Safety,d_10-19,Operating profit before tax,6,DOLLARS(millions)
2018,O,Public Administration and Safety,d_10-19,Total assets,39,DOLLARS(millions)
2018,O,Public Administration and Safety,d_10-19,Fixed tangible assets,8,DOLLARS(millions)
2018,O,Public Administration and Safety,e_20-49,Activity unit,48,COUNT
2018,O,Public Administration and Safety,e_20-49,Rolling mean employees,1560,COUNT
2018,O,Public Administration and Safety,e_20-49,Salaries and wages paid,51,DOLLARS(millions)
2018,O,Public Administration and Safety,e_20-49,"Sales, government funding, grants and subsidies",114,DOLLARS(millions)
2018,O,Public Administration and Safety,e_20-49,Total income,123,DOLLARS(millions)
2018,O,Public Administration and Safety,e_20-49,Total expenditure,109,DOLLARS(millions)
2018,O,Public Administration and Safety,e_20-49,Operating profit before tax,12,DOLLARS(millions)
2018,O,Public Administration and Safety,e_20-49,Total assets,55,DOLLARS(millions)
2018,O,Public Administration and Safety,e_20-49,Fixed tangible assets,13,DOLLARS(millions)
2018,O,Public Administration and Safety,f_50-99,Activity unit,12,COUNT
2018,O,Public Administration and Safety,f_50-99,Rolling mean employees,957,COUNT
2018,O,Public Administration and Safety,f_50-99,Salaries and wages paid,41,DOLLARS(millions)
2018,O,Public Administration and Safety,f_50-99,"Sales, government funding, grants and subsidies",68,DOLLARS(millions)
2018,O,Public Administration and Safety,f_50-99,Total income,69,DOLLARS(millions)
2018,O,Public Administration and Safety,f_50-99,Total expenditure,69,DOLLARS(millions)
2018,O,Public Administration and Safety,f_50-99,Operating profit before tax,1,DOLLARS(millions)
2018,O,Public Administration and Safety,f_50-99,Total assets,65,DOLLARS(millions)
2018,O,Public Administration and Safety,f_50-99,Fixed tangible assets,7,DOLLARS(millions)
2018,O,Public Administration and Safety,g_100-199,Activity unit,9,COUNT
2018,O,Public Administration and Safety,g_100-199,Rolling mean employees,1440,COUNT
2018,O,Public Administration and Safety,g_100-199,Salaries and wages paid,64,DOLLARS(millions)
2018,O,Public Administration and Safety,g_100-199,"Sales, government funding, grants and subsidies",155,DOLLARS(millions)
2018,O,Public Administration and Safety,g_100-199,Total income,155,DOLLARS(millions)
2018,O,Public Administration and Safety,g_100-199,Total expenditure,154,DOLLARS(millions)
2018,O,Public Administration and Safety,g_100-199,Operating profit before tax,3,DOLLARS(millions)
2018,O,Public Administration and Safety,g_100-199,Total assets,354,DOLLARS(millions)
2018,O,Public Administration and Safety,g_100-199,Fixed tangible assets,21,DOLLARS(millions)
2018,O,Public Administration and Safety,h_200+,Activity unit,12,COUNT
2018,O,Public Administration and Safety,h_200+,Rolling mean employees,9378,COUNT
2018,O,Public Administration and Safety,h_200+,Salaries and wages paid,408,DOLLARS(millions)
2018,O,Public Administration and Safety,h_200+,"Sales, government funding, grants and subsidies",693,DOLLARS(millions)
2018,O,Public Administration and Safety,h_200+,Total income,696,DOLLARS(millions)
2018,O,Public Administration and Safety,h_200+,Total expenditure,653,DOLLARS(millions)
2018,O,Public Administration and Safety,h_200+,Operating profit before tax,63,DOLLARS(millions)
2018,O,Public Administration and Safety,h_200+,Total assets,372,DOLLARS(millions)
2018,O,Public Administration and Safety,h_200+,Fixed tangible assets,80,DOLLARS(millions)
2018,O,Public Administration and Safety,i_Industry_Total,Activity unit,1041,COUNT
2018,O,Public Administration and Safety,i_Industry_Total,Rolling mean employees,15351,COUNT
2018,O,Public Administration and Safety,i_Industry_Total,Salaries and wages paid,683,DOLLARS(millions)
2018,O,Public Administration and Safety,i_Industry_Total,"Sales, government funding, grants and subsidies",1434,DOLLARS(millions)
2018,O,Public Administration and Safety,i_Industry_Total,Total income,1450,DOLLARS(millions)
2018,O,Public Administration and Safety,i_Industry_Total,Total expenditure,1358,DOLLARS(millions)
2018,O,Public Administration and Safety,i_Industry_Total,Operating profit before tax,110,DOLLARS(millions)
2018,O,Public Administration and Safety,i_Industry_Total,Total assets,1422,DOLLARS(millions)
2018,O,Public Administration and Safety,i_Industry_Total,Fixed tangible assets,174,DOLLARS(millions)
2018,P,Education and Training,a_0,Activity unit,2772,COUNT
2018,P,Education and Training,a_0,Rolling mean employees,0,COUNT
2018,P,Education and Training,a_0,Salaries and wages paid,132,DOLLARS(millions)
2018,P,Education and Training,a_0,"Sales, government funding, grants and subsidies",431,DOLLARS(millions)
2018,P,Education and Training,a_0,Total income,476,DOLLARS(millions)
2018,P,Education and Training,a_0,Total expenditure,371,DOLLARS(millions)
2018,P,Education and Training,a_0,Operating profit before tax,103,DOLLARS(millions)
2018,P,Education and Training,a_0,Total assets,601,DOLLARS(millions)
2018,P,Education and Training,a_0,Fixed tangible assets,246,DOLLARS(millions)
2018,P,Education and Training,b_1-5,Activity unit,1635,COUNT
2018,P,Education and Training,b_1-5,Rolling mean employees,4011,COUNT
2018,P,Education and Training,b_1-5,Salaries and wages paid,128,DOLLARS(millions)
2018,P,Education and Training,b_1-5,"Sales, government funding, grants and subsidies",347,DOLLARS(millions)
2018,P,Education and Training,b_1-5,Total income,389,DOLLARS(millions)
2018,P,Education and Training,b_1-5,Total expenditure,336,DOLLARS(millions)
2018,P,Education and Training,b_1-5,Operating profit before tax,55,DOLLARS(millions)
2018,P,Education and Training,b_1-5,Total assets,348,DOLLARS(millions)
2018,P,Education and Training,b_1-5,Fixed tangible assets,148,DOLLARS(millions)
2018,P,Education and Training,c_6-9,Activity unit,594,COUNT
2018,P,Education and Training,c_6-9,Rolling mean employees,4317,COUNT
2018,P,Education and Training,c_6-9,Salaries and wages paid,141,DOLLARS(millions)
2018,P,Education and Training,c_6-9,"Sales, government funding, grants and subsidies",237,DOLLARS(millions)
2018,P,Education and Training,c_6-9,Total income,266,DOLLARS(millions)
2018,P,Education and Training,c_6-9,Total expenditure,247,DOLLARS(millions)
2018,P,Education and Training,c_6-9,Operating profit before tax,20,DOLLARS(millions)
2018,P,Education and Training,c_6-9,Total assets,268,DOLLARS(millions)
2018,P,Education and Training,c_6-9,Fixed tangible assets,128,DOLLARS(millions)
2018,P,Education and Training,d_10-19,Activity unit,684,COUNT
2018,P,Education and Training,d_10-19,Rolling mean employees,9159,COUNT
2018,P,Education and Training,d_10-19,Salaries and wages paid,295,DOLLARS(millions)
2018,P,Education and Training,d_10-19,"Sales, government funding, grants and subsidies",524,DOLLARS(millions)
2018,P,Education and Training,d_10-19,Total income,578,DOLLARS(millions)
2018,P,Education and Training,d_10-19,Total expenditure,541,DOLLARS(millions)
2018,P,Education and Training,d_10-19,Operating profit before tax,40,DOLLARS(millions)
2018,P,Education and Training,d_10-19,Total assets,460,DOLLARS(millions)
2018,P,Education and Training,d_10-19,Fixed tangible assets,186,DOLLARS(millions)
2018,P,Education and Training,e_20-49,Activity unit,303,COUNT
2018,P,Education and Training,e_20-49,Rolling mean employees,8601,COUNT
2018,P,Education and Training,e_20-49,Salaries and wages paid,312,DOLLARS(millions)
2018,P,Education and Training,e_20-49,"Sales, government funding, grants and subsidies",567,DOLLARS(millions)
2018,P,Education and Training,e_20-49,Total income,626,DOLLARS(millions)
2018,P,Education and Training,e_20-49,Total expenditure,583,DOLLARS(millions)
2018,P,Education and Training,e_20-49,Operating profit before tax,57,DOLLARS(millions)
2018,P,Education and Training,e_20-49,Total assets,642,DOLLARS(millions)
2018,P,Education and Training,e_20-49,Fixed tangible assets,277,DOLLARS(millions)
2018,P,Education and Training,f_50-99,Activity unit,78,COUNT
2018,P,Education and Training,f_50-99,Rolling mean employees,5289,COUNT
2018,P,Education and Training,f_50-99,Salaries and wages paid,263,DOLLARS(millions)
2018,P,Education and Training,f_50-99,"Sales, government funding, grants and subsidies",477,DOLLARS(millions)
2018,P,Education and Training,f_50-99,Total income,529,DOLLARS(millions)
2018,P,Education and Training,f_50-99,Total expenditure,517,DOLLARS(millions)
2018,P,Education and Training,f_50-99,Operating profit before tax,-1,DOLLARS(millions)
2018,P,Education and Training,f_50-99,Total assets,577,DOLLARS(millions)
2018,P,Education and Training,f_50-99,Fixed tangible assets,278,DOLLARS(millions)
2018,P,Education and Training,g_100-199,Activity unit,36,COUNT
2018,P,Education and Training,g_100-199,Rolling mean employees,5001,COUNT
2018,P,Education and Training,g_100-199,Salaries and wages paid,259,DOLLARS(millions)
2018,P,Education and Training,g_100-199,"Sales, government funding, grants and subsidies",485,DOLLARS(millions)
2018,P,Education and Training,g_100-199,Total income,504,DOLLARS(millions)
2018,P,Education and Training,g_100-199,Total expenditure,492,DOLLARS(millions)
2018,P,Education and Training,g_100-199,Operating profit before tax,17,DOLLARS(millions)
2018,P,Education and Training,g_100-199,Total assets,779,DOLLARS(millions)
2018,P,Education and Training,g_100-199,Fixed tangible assets,500,DOLLARS(millions)
2018,P,Education and Training,h_200+,Activity unit,27,COUNT
2018,P,Education and Training,h_200+,Rolling mean employees,13719,COUNT
2018,P,Education and Training,h_200+,Salaries and wages paid,618,DOLLARS(millions)
2018,P,Education and Training,h_200+,"Sales, government funding, grants and subsidies",1190,DOLLARS(millions)
2018,P,Education and Training,h_200+,Total income,1211,DOLLARS(millions)
2018,P,Education and Training,h_200+,Total expenditure,1049,DOLLARS(millions)
2018,P,Education and Training,h_200+,Operating profit before tax,168,DOLLARS(millions)
2018,P,Education and Training,h_200+,Total assets,2318,DOLLARS(millions)
2018,P,Education and Training,h_200+,Fixed tangible assets,1088,DOLLARS(millions)
2018,P,Education and Training,i_Industry_Total,Activity unit,6129,COUNT
2018,P,Education and Training,i_Industry_Total,Rolling mean employees,50100,COUNT
2018,P,Education and Training,i_Industry_Total,Salaries and wages paid,2149,DOLLARS(millions)
2018,P,Education and Training,i_Industry_Total,"Sales, government funding, grants and subsidies",4259,DOLLARS(millions)
2018,P,Education and Training,i_Industry_Total,Total income,4579,DOLLARS(millions)
2018,P,Education and Training,i_Industry_Total,Total expenditure,4135,DOLLARS(millions)
2018,P,Education and Training,i_Industry_Total,Operating profit before tax,459,DOLLARS(millions)
2018,P,Education and Training,i_Industry_Total,Total assets,5994,DOLLARS(millions)
2018,P,Education and Training,i_Industry_Total,Fixed tangible assets,2850,DOLLARS(millions)
2018,Q,Health Care and Social Assistance,a_0,Activity unit,11118,COUNT
2018,Q,Health Care and Social Assistance,a_0,Rolling mean employees,0,COUNT
2018,Q,Health Care and Social Assistance,a_0,Salaries and wages paid,628,DOLLARS(millions)
2018,Q,Health Care and Social Assistance,a_0,"Sales, government funding, grants and subsidies",2401,DOLLARS(millions)
2018,Q,Health Care and Social Assistance,a_0,Total income,2505,DOLLARS(millions)
2018,Q,Health Care and Social Assistance,a_0,Total expenditure,1761,DOLLARS(millions)
2018,Q,Health Care and Social Assistance,a_0,Operating profit before tax,716,DOLLARS(millions)
2018,Q,Health Care and Social Assistance,a_0,Total assets,2385,DOLLARS(millions)
2018,Q,Health Care and Social Assistance,a_0,Fixed tangible assets,1136,DOLLARS(millions)
2018,Q,Health Care and Social Assistance,b_1-5,Activity unit,4422,COUNT
2018,Q,Health Care and Social Assistance,b_1-5,Rolling mean employees,9855,COUNT
2018,Q,Health Care and Social Assistance,b_1-5,Salaries and wages paid,764,DOLLARS(millions)
2018,Q,Health Care and Social Assistance,b_1-5,"Sales, government funding, grants and subsidies",1886,DOLLARS(millions)
2018,Q,Health Care and Social Assistance,b_1-5,Total income,1938,DOLLARS(millions)
2018,Q,Health Care and Social Assistance,b_1-5,Total expenditure,1625,DOLLARS(millions)
2018,Q,Health Care and Social Assistance,b_1-5,Operating profit before tax,314,DOLLARS(millions)
2018,Q,Health Care and Social Assistance,b_1-5,Total assets,1559,DOLLARS(millions)
2018,Q,Health Care and Social Assistance,b_1-5,Fixed tangible assets,420,DOLLARS(millions)
2018,Q,Health Care and Social Assistance,c_6-9,Activity unit,1419,COUNT
2018,Q,Health Care and Social Assistance,c_6-9,Rolling mean employees,10434,COUNT
2018,Q,Health Care and Social Assistance,c_6-9,Salaries and wages paid,391,DOLLARS(millions)
2018,Q,Health Care and Social Assistance,c_6-9,"Sales, government funding, grants and subsidies",891,DOLLARS(millions)
2018,Q,Health Care and Social Assistance,c_6-9,Total income,950,DOLLARS(millions)
2018,Q,Health Care and Social Assistance,c_6-9,Total expenditure,866,DOLLARS(millions)
2018,Q,Health Care and Social Assistance,c_6-9,Operating profit before tax,84,DOLLARS(millions)
2018,Q,Health Care and Social Assistance,c_6-9,Total assets,566,DOLLARS(millions)
2018,Q,Health Care and Social Assistance,c_6-9,Fixed tangible assets,165,DOLLARS(millions)
2018,Q,Health Care and Social Assistance,d_10-19,Activity unit,1200,COUNT
2018,Q,Health Care and Social Assistance,d_10-19,Rolling mean employees,16164,COUNT
2018,Q,Health Care and Social Assistance,d_10-19,Salaries and wages paid,723,DOLLARS(millions)
2018,Q,Health Care and Social Assistance,d_10-19,"Sales, government funding, grants and subsidies",1506,DOLLARS(millions)
2018,Q,Health Care and Social Assistance,d_10-19,Total income,1612,DOLLARS(millions)
2018,Q,Health Care and Social Assistance,d_10-19,Total expenditure,1442,DOLLARS(millions)
2018,Q,Health Care and Social Assistance,d_10-19,Operating profit before tax,135,DOLLARS(millions)
2018,Q,Health Care and Social Assistance,d_10-19,Total assets,2024,DOLLARS(millions)
2018,Q,Health Care and Social Assistance,d_10-19,Fixed tangible assets,734,DOLLARS(millions)
2018,Q,Health Care and Social Assistance,e_20-49,Activity unit,738,COUNT
2018,Q,Health Care and Social Assistance,e_20-49,Rolling mean employees,21312,COUNT
2018,Q,Health Care and Social Assistance,e_20-49,Salaries and wages paid,835,DOLLARS(millions)
2018,Q,Health Care and Social Assistance,e_20-49,"Sales, government funding, grants and subsidies",1990,DOLLARS(millions)
2018,Q,Health Care and Social Assistance,e_20-49,Total income,2140,DOLLARS(millions)
2018,Q,Health Care and Social Assistance,e_20-49,Total expenditure,1913,DOLLARS(millions)
2018,Q,Health Care and Social Assistance,e_20-49,Operating profit before tax,209,DOLLARS(millions)
2018,Q,Health Care and Social Assistance,e_20-49,Total assets,1613,DOLLARS(millions)
2018,Q,Health Care and Social Assistance,e_20-49,Fixed tangible assets,603,DOLLARS(millions)
2018,Q,Health Care and Social Assistance,f_50-99,Activity unit,258,COUNT
2018,Q,Health Care and Social Assistance,f_50-99,Rolling mean employees,18147,COUNT
2018,Q,Health Care and Social Assistance,f_50-99,Salaries and wages paid,706,DOLLARS(millions)
2018,Q,Health Care and Social Assistance,f_50-99,"Sales, government funding, grants and subsidies",1414,DOLLARS(millions)
2018,Q,Health Care and Social Assistance,f_50-99,Total income,1516,DOLLARS(millions)
2018,Q,Health Care and Social Assistance,f_50-99,Total expenditure,1443,DOLLARS(millions)
2018,Q,Health Care and Social Assistance,f_50-99,Operating profit before tax,71,DOLLARS(millions)
2018,Q,Health Care and Social Assistance,f_50-99,Total assets,1867,DOLLARS(millions)
2018,Q,Health Care and Social Assistance,f_50-99,Fixed tangible assets,1115,DOLLARS(millions)
2018,Q,Health Care and Social Assistance,g_100-199,Activity unit,138,COUNT
2018,Q,Health Care and Social Assistance,g_100-199,Rolling mean employees,18768,COUNT
2018,Q,Health Care and Social Assistance,g_100-199,Salaries and wages paid,729,DOLLARS(millions)
2018,Q,Health Care and Social Assistance,g_100-199,"Sales, government funding, grants and subsidies",2231,DOLLARS(millions)
2018,Q,Health Care and Social Assistance,g_100-199,Total income,2474,DOLLARS(millions)
2018,Q,Health Care and Social Assistance,g_100-199,Total expenditure,2090,DOLLARS(millions)
2018,Q,Health Care and Social Assistance,g_100-199,Operating profit before tax,213,DOLLARS(millions)
2018,Q,Health Care and Social Assistance,g_100-199,Total assets,5947,DOLLARS(millions)
2018,Q,Health Care and Social Assistance,g_100-199,Fixed tangible assets,1775,DOLLARS(millions)
2018,Q,Health Care and Social Assistance,h_200+,Activity unit,75,COUNT
2018,Q,Health Care and Social Assistance,h_200+,Rolling mean employees,61689,COUNT
2018,Q,Health Care and Social Assistance,h_200+,Salaries and wages paid,2486,DOLLARS(millions)
2018,Q,Health Care and Social Assistance,h_200+,"Sales, government funding, grants and subsidies",4336,DOLLARS(millions)
2018,Q,Health Care and Social Assistance,h_200+,Total income,4497,DOLLARS(millions)
2018,Q,Health Care and Social Assistance,h_200+,Total expenditure,4253,DOLLARS(millions)
2018,Q,Health Care and Social Assistance,h_200+,Operating profit before tax,335,DOLLARS(millions)
2018,Q,Health Care and Social Assistance,h_200+,Total assets,5754,DOLLARS(millions)
2018,Q,Health Care and Social Assistance,h_200+,Fixed tangible assets,2391,DOLLARS(millions)
2018,Q,Health Care and Social Assistance,i_Industry_Total,Activity unit,19368,COUNT
2018,Q,Health Care and Social Assistance,i_Industry_Total,Rolling mean employees,156369,COUNT
2018,Q,Health Care and Social Assistance,i_Industry_Total,Salaries and wages paid,7262,DOLLARS(millions)
2018,Q,Health Care and Social Assistance,i_Industry_Total,"Sales, government funding, grants and subsidies",16654,DOLLARS(millions)
2018,Q,Health Care and Social Assistance,i_Industry_Total,Total income,17632,DOLLARS(millions)
2018,Q,Health Care and Social Assistance,i_Industry_Total,Total expenditure,15393,DOLLARS(millions)
2018,Q,Health Care and Social Assistance,i_Industry_Total,Operating profit before tax,2078,DOLLARS(millions)
2018,Q,Health Care and Social Assistance,i_Industry_Total,Total assets,21716,DOLLARS(millions)
2018,Q,Health Care and Social Assistance,i_Industry_Total,Fixed tangible assets,8339,DOLLARS(millions)
2018,R,Arts and Recreation Services,a_0,Activity unit,6417,COUNT
2018,R,Arts and Recreation Services,a_0,Rolling mean employees,0,COUNT
2018,R,Arts and Recreation Services,a_0,Salaries and wages paid,109,DOLLARS(millions)
2018,R,Arts and Recreation Services,a_0,"Sales, government funding, grants and subsidies",827,DOLLARS(millions)
2018,R,Arts and Recreation Services,a_0,Total income,946,DOLLARS(millions)
2018,R,Arts and Recreation Services,a_0,Total expenditure,770,DOLLARS(millions)
